Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
22-Mar-22,NMG,Nation Media Group Plc,14.2,26.5,20,20.6,20.1,20.45,-0.35,1.71%,"9,300",-
22-Mar-22,SMER,Sameer Africa Plc,2.18,4,2.45,2.65,2.53,2.45,0.08,3.27%,500,-
22-Mar-22,SGL,Standard Group Plc,11.9,20,12.2,12.2,12.2,11.9,0.3,2.52%,100,-
22-Mar-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,10.5,12.8,11.55,11.65,-0.1,0.86%,"5,700",-
22-Mar-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.22,0.22,0.22,0.22,-,-,900,-
22-Mar-22,SCAN,WPP ScanGroup Plc,3.5,6.36,4,4.11,4.01,4.11,-0.1,2.43%,"34,800",-
22-Mar-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
22-Mar-22,BAMB,Bamburi Cement Ltd,33,42,36,36,36,36,-,-,"6,000",-
22-Mar-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,"5,100",-
22-Mar-22,CABL,East African Cables Ltd,0.9,1.62,1.15,1.2,1.16,1.17,-0.01,0.85%,"9,300",-
22-Mar-22,PORT,East African Portland Cement Ltd,6,9.54,6.3,6.9,6.34,6.3,0.04,0.63%,"1,900",-
22-Mar-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.6,3.7,3.65,3.65,-,-,"229,700",-
22-Mar-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
22-Mar-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
22-Mar-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.5,1.6,1.53,1.54,-0.01,0.65%,"879,700",-
22-Mar-22,TOTL,Total Kenya Ltd,22.05,27.5,23.15,23.15,23.15,23.55,-0.4,1.70%,500,-
22-Mar-22,UMME,Umeme Ltd,5.4,8.48,6.1,6.7,6.36,6.12,0.24,3.92%,700,-
22-Mar-22,BRIT,Britam Holdings Plc,6,8.78,6.2,7,6.84,6.88,-0.04,0.58%,"92,200",-
22-Mar-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.05,2.1,2.06,2.02,0.04,1.98%,"31,800",-
22-Mar-22,JUB,Jubilee Holdings Ltd,248,392,275,275.25,275,275.75,-0.75,0.27%,"3,600",-
22-Mar-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.25,2.28,2.25,2.25,-,-,"99,600",-
22-Mar-22,LBTY,Liberty Kenya Holdings Ltd,5.24,10.3,5.8,5.8,5.8,6.36,-0.56,8.81%,"1,100",-
22-Mar-22,SLAM,Sanlam Kenya Plc,9,15,11,11,11,11,-,-,-,-
22-Mar-22,CTUM,Centum Investment Company Plc,11.6,18,12,12.4,12.25,12.5,-0.25,2.00%,"10,700",-
22-Mar-22,HAFR,Home Afrika Ltd,0.3,0.47,0.37,0.38,0.38,0.36,0.02,5.56%,"129,300",-
22-Mar-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
22-Mar-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2.1,2.25,2.23,2.1,0.13,6.19%,800,-
22-Mar-22,TCL,Trans-Century Plc,1,1.66,1.18,1.18,1.18,1.18,-,-,500,-
22-Mar-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.5,7.74,7.58,7.52,0.06,0.80%,"9,100",-
22-Mar-22,BOC,BOC Kenya Plc,61,98,80,80,80,85,-5,5.88%,100,-
22-Mar-22,BAT,British American Tobacco Kenya Plc,420,512,487,487,487,490,-3,0.61%,"2,000",-
22-Mar-22,CARB,Carbacid Investments Plc,10,13.5,11.35,11.4,11.35,11.35,-,-,"5,400",-
22-Mar-22,EABL,East African Breweries Ltd,143.5,194,146.25,150,149,150,-1,0.67%,"353,300",-
22-Mar-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.24,1.24,1.24,1.21,0.03,2.48%,100,-
22-Mar-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
22-Mar-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
22-Mar-22,UNGA,Unga Group Ltd,26.1,36.4,27,27,27,27,-,-,-,-
22-Mar-22,SCOM,Safaricom Plc,33.25,45.25,34.3,37,36.15,35.5,0.65,1.83%,"4,567,700",-
22-Mar-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,5.82,5.84,5.82,5.82,-,-,"30,500",-
22-Mar-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,035.00","2,035.00","2,035.00","2,035.00",-,-,-,-
23-Mar-22,EGAD,Eaagads Ltd,10,15,12.95,12.95,12.95,12.95,-,-,-,-
23-Mar-22,KUKZ,Kakuzi Plc,355,427,415,415,415,415,-,-,300,-
23-Mar-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,98,1.75,1.79%,700,-
23-Mar-22,LIMT,Limuru Tea Plc,260,360,320,320,320,320,-,-,-,-
23-Mar-22,SASN,Sasini Plc,16.75,22.6,18.2,20,19.05,18.2,0.85,4.67%,"2,200",-
23-Mar-22,WTK,Williamson Tea Kenya Plc,125,154.75,135,135,135,135,-,-,-,-
23-Mar-22,CGEN,Car and General (K) Ltd,10,70,76,76,76,76,-,-,-,38
23-Mar-22,ABSA,ABSA Bank Kenya Plc,8.6,12.95,12.3,12.4,12.35,12.4,-0.05,0.40%,"3,363,500",-
23-Mar-22,BKG,BK Group Plc,24.3,40,29.8,29.8,29.8,29.9,-0.1,0.33%,300,-
23-Mar-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.8,13.2,12.95,13.1,-0.15,1.15%,"94,500",-
23-Mar-22,DTK,Diamond Trust Bank Kenya Ltd,54,69,57,57,57,57,-,-,"19,700",-
23-Mar-22,EQTY,Equity Group Holdings Plc,39,55,50,52,51,51.75,-0.75,1.45%,"1,930,700",-
23-Mar-22,HFCK,HF Group Ltd,2.8,5.2,3.1,3.2,3.2,3.01,0.19,6.31%,"73,500",-
23-Mar-22,IMH,I & M Holdings Plc,18,26,20.55,21,21,20.95,0.05,0.24%,"168,300",-
23-Mar-22,KCB,KCB Group Plc,37,50.75,44,44.45,44.2,44,0.2,0.45%,"945,200",-
23-Mar-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
23-Mar-22,NCBA,NCBA Group Plc,23,29,25,25.4,25.1,24.8,0.3,1.21%,"15,600",-
23-Mar-22,SBIC,Stanbic Holdings Plc,78,106,100,102,100.25,102,-1.75,1.72%,"35,600",-
23-Mar-22,SCBK,Standard Chartered Bank Kenya Ltd,123,148.75,141,142,141.25,141.25,-,-,"26,200",-
23-Mar-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
23-Mar-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.88,0.88,0.88,0.88,-,-,"16,200",-
23-Mar-22,XPRS,Express Kenya Plc,3.16,4.9,3.95,3.95,3.95,3.93,0.02,0.51%,200,-
23-Mar-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
23-Mar-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
23-Mar-22,LKL,Longhorn Publishers Plc,3.26,4.6,3.6,3.6,3.6,3.69,-0.09,2.44%,"6,700",-
23-Mar-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.55,4.85,4.7,4.7,-,-,"17,100",-
23-Mar-22,NMG,Nation Media Group Plc,14.2,26.5,20.1,20.5,20.3,20.1,0.2,1.00%,"3,100",-
23-Mar-22,SMER,Sameer Africa Plc,2.18,4,2.65,2.65,2.65,2.53,0.12,4.74%,"7,400",-
23-Mar-22,SGL,Standard Group Plc,11.9,20,12.2,12.2,12.2,12.2,-,-,-,-
23-Mar-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.75,11.75,11.75,11.55,0.2,1.73%,100,-
23-Mar-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.2,0.22,0.2,0.22,-0.02,9.09%,"66,100",-
23-Mar-22,SCAN,WPP ScanGroup Plc,3.5,6.36,4,4.11,4.04,4.01,0.03,0.75%,"6,000",-
23-Mar-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
23-Mar-22,BAMB,Bamburi Cement Ltd,33,42,35.8,36,35.9,36,-0.1,0.28%,"5,800",-
23-Mar-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,"1,000",-
23-Mar-22,CABL,East African Cables Ltd,0.9,1.62,1.15,1.2,1.2,1.16,0.04,3.45%,"7,600",-
23-Mar-22,PORT,East African Portland Cement Ltd,6,9.54,6.34,6.34,6.34,6.34,-,-,-,-
23-Mar-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.6,3.68,3.65,3.65,-,-,"574,500",-
23-Mar-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
23-Mar-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
23-Mar-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.5,1.58,1.51,1.53,-0.02,1.31%,"496,200",-
23-Mar-22,TOTL,Total Kenya Ltd,22.05,27.5,23,23.15,23.05,23.15,-0.1,0.43%,"11,200",-
23-Mar-22,UMME,Umeme Ltd,5.4,8.48,6.12,6.7,6.2,6.36,-0.16,2.52%,800,-
23-Mar-22,BRIT,Britam Holdings Plc,6,8.78,6.84,6.9,6.84,6.84,-,-,"125,400",-
23-Mar-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.01,2.09,2.06,2.06,-,-,"40,800",-
23-Mar-22,JUB,Jubilee Holdings Ltd,248,392,274,275,274,275,-1,0.36%,"2,700",-
23-Mar-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.25,2.28,2.25,2.25,-,-,"92,700",-
23-Mar-22,LBTY,Liberty Kenya Holdings Ltd,5.24,10.3,5.8,5.8,5.8,5.8,-,-,-,-
23-Mar-22,SLAM,Sanlam Kenya Plc,9,15,11,11,11,11,-,-,-,-
23-Mar-22,CTUM,Centum Investment Company Plc,11.6,18,12.25,12.4,12.3,12.25,0.05,0.41%,"32,700",-
23-Mar-22,HAFR,Home Afrika Ltd,0.3,0.47,0.38,0.38,0.38,0.38,-,-,"6,900",-
23-Mar-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
23-Mar-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2.2,2.25,2.23,2.23,-,-,600,-
23-Mar-22,TCL,Trans-Century Plc,1,1.66,1.08,1.18,1.09,1.18,-0.09,7.63%,"11,700",-
23-Mar-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.5,7.6,7.56,7.58,-0.02,0.26%,"13,000",-
23-Mar-22,BOC,BOC Kenya Plc,61,98,80,80,80,80,-,-,-,-
23-Mar-22,BAT,British American Tobacco Kenya Plc,420,512,488.75,490.25,490,487,3,0.62%,"3,800",-
23-Mar-22,CARB,Carbacid Investments Plc,10,13.5,11.15,11.3,11.2,11.35,-0.15,1.32%,"10,300",-
23-Mar-22,EABL,East African Breweries Ltd,143.5,194,148,149,148.5,149,-0.5,0.34%,"436,600",-
23-Mar-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.21,1.28,1.24,1.24,-,-,"2,900",-
23-Mar-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
23-Mar-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
23-Mar-22,UNGA,Unga Group Ltd,26.1,36.4,27,27,27,27,-,-,-,-
23-Mar-22,SCOM,Safaricom Plc,33.25,45.25,35.6,36.15,35.95,36.15,-0.2,0.55%,"5,695,100",-
23-Mar-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,5.98,6,6,5.82,0.18,3.09%,"5,100",-
23-Mar-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,035.00","2,035.00","2,035.00","2,035.00",-,-,-,-
24-Mar-22,EGAD,Eaagads Ltd,10,15,12.95,12.95,12.95,12.95,-,-,-,-
24-Mar-22,KUKZ,Kakuzi Plc,355,427,415,415,415,415,-,-,-,-
24-Mar-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,99.75,-,-,300,-
24-Mar-22,LIMT,Limuru Tea Plc,260,360,320,320,320,320,-,-,-,-
24-Mar-22,SASN,Sasini Plc,16.75,22.6,18.3,19.05,18.35,19.05,-0.7,3.67%,"1,100",-
24-Mar-22,WTK,Williamson Tea Kenya Plc,125,154.75,135,135,135,135,-,-,400,-
24-Mar-22,CGEN,Car and General (K) Ltd,10,70,75,75,75,76,-1,1.32%,100,37.5
24-Mar-22,ABSA,ABSA Bank Kenya Plc,8.6,12.95,12.3,12.45,12.35,12.35,-,-,"2,465,800",-
24-Mar-22,BKG,BK Group Plc,24.3,40,29.8,29.8,29.8,29.8,-,-,-,-
24-Mar-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.85,13.1,12.95,12.95,-,-,"87,800",-
24-Mar-22,DTK,Diamond Trust Bank Kenya Ltd,54,69,56.75,57,57,57,-,-,"16,300",-
24-Mar-22,EQTY,Equity Group Holdings Plc,39,55,51,51.75,51.5,51,0.5,0.98%,"171,200",-
24-Mar-22,HFCK,HF Group Ltd,2.8,5.2,3.3,3.3,3.3,3.2,0.1,3.13%,"2,500",-
24-Mar-22,IMH,I & M Holdings Plc,18,26,21.45,21.5,21.45,21,0.45,2.14%,"6,800",-
24-Mar-22,KCB,KCB Group Plc,37,50.75,43.75,44.35,44.15,44.2,-0.05,0.11%,"923,100",-
24-Mar-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
24-Mar-22,NCBA,NCBA Group Plc,23,29,25,26.5,25.5,25.1,0.4,1.59%,"571,900",-
24-Mar-22,SBIC,Stanbic Holdings Plc,78,106,104,105,104.25,100.25,4,3.99%,"3,500",-
24-Mar-22,SCBK,Standard Chartered Bank Kenya Ltd,123,148.75,141.25,143.25,142,141.25,0.75,0.53%,"297,500",-
24-Mar-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
24-Mar-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.84,0.88,0.85,0.88,-0.03,3.41%,"60,900",-
24-Mar-22,XPRS,Express Kenya Plc,3.16,4.9,3.95,3.95,3.95,3.95,-,-,-,-
24-Mar-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
24-Mar-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
24-Mar-22,LKL,Longhorn Publishers Plc,3.26,4.6,3.6,3.6,3.6,3.6,-,-,100,-
24-Mar-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.81,4.82,4.82,4.7,0.12,2.55%,"23,100",-
24-Mar-22,NMG,Nation Media Group Plc,14.2,26.5,19.95,20.5,20,20.3,-0.3,1.48%,"74,900",-
24-Mar-22,SMER,Sameer Africa Plc,2.18,4,2.5,2.64,2.51,2.65,-0.14,5.28%,"5,200",-
24-Mar-22,SGL,Standard Group Plc,11.9,20,12.2,12.2,12.2,12.2,-,-,"1,000",-
24-Mar-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.75,11.75,11.75,11.75,-,-,-,-
24-Mar-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.19,0.21,0.21,0.2,0.01,5.00%,"18,600",-
24-Mar-22,SCAN,WPP ScanGroup Plc,3.5,6.36,3.9,4.05,4.01,4.04,-0.03,0.74%,"69,000",-
24-Mar-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
24-Mar-22,BAMB,Bamburi Cement Ltd,33,42,35.9,36,36,35.9,0.1,0.28%,"25,500",-
24-Mar-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,39.55,36.05,36,0.05,0.14%,"10,400",-
24-Mar-22,CABL,East African Cables Ltd,0.9,1.62,1.18,1.2,1.19,1.2,-0.01,0.83%,"2,900",-
24-Mar-22,PORT,East African Portland Cement Ltd,6,9.54,6.9,6.9,6.9,6.34,0.56,8.83%,100,-
24-Mar-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.62,3.65,3.64,3.65,-0.01,0.27%,"83,000",-
24-Mar-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
24-Mar-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
24-Mar-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.49,1.55,1.5,1.51,-0.01,0.66%,"380,100",-
24-Mar-22,TOTL,Total Kenya Ltd,22.05,27.5,23,23.5,23.5,23.05,0.45,1.95%,"11,900",-
24-Mar-22,UMME,Umeme Ltd,5.4,8.48,6.7,6.7,6.7,6.2,0.5,8.06%,200,-
24-Mar-22,BRIT,Britam Holdings Plc,6,8.78,6.84,7,6.84,6.84,-,-,"150,500",-
24-Mar-22,CIC,CIC Insurance Group Ltd,1.94,3.5,1.99,2.05,2,2.06,-0.06,2.91%,"939,600",-
24-Mar-22,JUB,Jubilee Holdings Ltd,248,392,274.75,274.75,274.75,274,0.75,0.27%,"8,000",-
24-Mar-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.25,2.3,2.26,2.25,0.01,0.44%,"50,700",-
24-Mar-22,LBTY,Liberty Kenya Holdings Ltd,5.24,10.3,6.34,6.34,6.34,5.8,0.54,9.31%,700,-
24-Mar-22,SLAM,Sanlam Kenya Plc,9,15,11,11.75,11.4,11,0.4,3.64%,200,-
24-Mar-22,CTUM,Centum Investment Company Plc,11.6,18,11.7,12.3,12,12.3,-0.3,2.44%,"98,300",-
24-Mar-22,HAFR,Home Afrika Ltd,0.3,0.47,0.35,0.37,0.36,0.38,-0.02,5.26%,"89,000",-
24-Mar-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
24-Mar-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2.23,2.23,2.23,2.23,-,-,-,-
24-Mar-22,TCL,Trans-Century Plc,1,1.66,1.01,1.1,1.09,1.09,-,-,"44,100",-
24-Mar-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.5,7.74,7.64,7.56,0.08,1.06%,"10,900",-
24-Mar-22,BOC,BOC Kenya Plc,61,98,80,80,80,80,-,-,-,-
24-Mar-22,BAT,British American Tobacco Kenya Plc,420,512,486,490.25,490,490,-,-,"3,400",-
24-Mar-22,CARB,Carbacid Investments Plc,10,13.5,11.3,11.35,11.35,11.2,0.15,1.34%,"32,200",-
24-Mar-22,EABL,East African Breweries Ltd,143.5,194,148.75,150,149,148.5,0.5,0.34%,"409,900",-
24-Mar-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.2,1.2,1.2,1.24,-0.04,3.23%,"2,500",-
24-Mar-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
24-Mar-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
24-Mar-22,UNGA,Unga Group Ltd,26.1,36.4,27,27,27,27,-,-,-,-
24-Mar-22,SCOM,Safaricom Plc,33.25,45.25,35,35.95,35.5,35.95,-0.45,1.25%,"2,465,300",-
24-Mar-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,5.82,6,5.88,6,-0.12,2.00%,"17,200",-
24-Mar-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,035.00","2,035.00","2,035.00","2,035.00",-,-,-,-
25-Mar-22,EGAD,Eaagads Ltd,10,15,12.95,12.95,12.95,12.95,-,-,-,-
25-Mar-22,KUKZ,Kakuzi Plc,355,427,415,415,415,415,-,-,-,-
25-Mar-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,99.75,-,-,-,-
25-Mar-22,LIMT,Limuru Tea Plc,260,360,320,320,320,320,-,-,200,-
25-Mar-22,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.35,0.25,1.36%,"4,900",-
25-Mar-22,WTK,Williamson Tea Kenya Plc,125,154.75,135,135,135,135,-,-,200,-
25-Mar-22,CGEN,Car and General (K) Ltd,10,70,70,70,70,75,-5,6.67%,100,-
25-Mar-22,ABSA,ABSA Bank Kenya Plc,8.6,12.95,12.3,12.4,12.35,12.35,-,-,"141,900",-
25-Mar-22,BKG,BK Group Plc,24.3,40,29.8,29.8,29.8,29.8,-,-,-,-
25-Mar-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.85,12.95,12.9,12.95,-0.05,0.39%,"195,500",-
25-Mar-22,DTK,Diamond Trust Bank Kenya Ltd,54,69,57,57,57,57,-,-,"4,100",-
25-Mar-22,EQTY,Equity Group Holdings Plc,39,55,51.25,52,51.5,51.5,-,-,"1,297,400",-
25-Mar-22,HFCK,HF Group Ltd,2.8,5.2,3.1,3.3,3.23,3.3,-0.07,2.12%,"25,400",-
25-Mar-22,IMH,I & M Holdings Plc,18,26,20.8,21.5,21.2,21.45,-0.25,1.17%,"44,500",-
25-Mar-22,KCB,KCB Group Plc,37,50.75,43,44.35,44,44.15,-0.15,0.34%,"2,396,100",-
25-Mar-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
25-Mar-22,NCBA,NCBA Group Plc,23,29,25.05,26,25.9,25.5,0.4,1.57%,"78,600",-
25-Mar-22,SBIC,Stanbic Holdings Plc,78,106,100,104,102,104.25,-2.25,2.16%,"1,800",-
25-Mar-22,SCBK,Standard Chartered Bank Kenya Ltd,123,148.75,141,142,142,142,-,-,"2,363,300",-
25-Mar-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
25-Mar-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.86,0.88,0.87,0.85,0.02,2.35%,"1,200",-
25-Mar-22,XPRS,Express Kenya Plc,3.16,4.9,3.95,3.95,3.95,3.95,-,-,-,-
25-Mar-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
25-Mar-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
25-Mar-22,LKL,Longhorn Publishers Plc,3.26,4.6,3.6,3.6,3.6,3.6,-,-,"1,000",-
25-Mar-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.4,5,4.78,4.82,-0.04,0.83%,"133,400",-
25-Mar-22,NMG,Nation Media Group Plc,14.2,26.5,19.5,20,19.95,20,-0.05,0.25%,"6,500",-
25-Mar-22,SMER,Sameer Africa Plc,2.18,4,2.5,2.5,2.5,2.51,-0.01,0.40%,"28,100",-
25-Mar-22,SGL,Standard Group Plc,11.9,20,12.2,12.2,12.2,12.2,-,-,-,-
25-Mar-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.75,11.75,11.75,11.75,-,-,-,-
25-Mar-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.21,0.21,0.21,0.21,-,-,"6,300",-
25-Mar-22,SCAN,WPP ScanGroup Plc,3.5,6.36,3.9,4.05,3.96,4.01,-0.05,1.25%,"44,500",-
25-Mar-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
25-Mar-22,BAMB,Bamburi Cement Ltd,33,42,34.05,36,35.6,36,-0.4,1.11%,"37,000",-
25-Mar-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36.05,-0.05,0.14%,"7,500",-
25-Mar-22,CABL,East African Cables Ltd,0.9,1.62,1.15,1.2,1.18,1.19,-0.01,0.84%,200,-
25-Mar-22,PORT,East African Portland Cement Ltd,6,9.54,6.34,6.34,6.34,6.9,-0.56,8.12%,100,-
25-Mar-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.62,3.64,3.64,3.64,-,-,"233,800",-
25-Mar-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
25-Mar-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
25-Mar-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.5,1.55,1.53,1.5,0.03,2.00%,"359,800",-
25-Mar-22,TOTL,Total Kenya Ltd,22.05,27.5,23.5,23.75,23.55,23.5,0.05,0.21%,"11,500",-
25-Mar-22,UMME,Umeme Ltd,5.4,8.48,6.34,6.7,6.58,6.7,-0.12,1.79%,300,-
25-Mar-22,BRIT,Britam Holdings Plc,6,8.78,6.84,6.86,6.84,6.84,-,-,"49,700",-
25-Mar-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2,2.09,2.01,2,0.01,0.50%,"137,900",-
25-Mar-22,JUB,Jubilee Holdings Ltd,248,392,274,274,274,274.75,-0.75,0.27%,100,-
25-Mar-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.25,2.28,2.25,2.26,-0.01,0.44%,"84,200",-
25-Mar-22,LBTY,Liberty Kenya Holdings Ltd,5.24,10.3,6,6.5,6.26,6.34,-0.08,1.26%,"2,100",-
25-Mar-22,SLAM,Sanlam Kenya Plc,9,15,11.4,11.4,11.4,11.4,-,-,-,-
25-Mar-22,CTUM,Centum Investment Company Plc,11.6,18,12,12.3,12.25,12,0.25,2.08%,"28,300",-
25-Mar-22,HAFR,Home Afrika Ltd,0.3,0.47,0.33,0.37,0.34,0.36,-0.02,5.56%,"290,000",-
25-Mar-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
25-Mar-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2.11,2.23,2.12,2.23,-0.11,4.93%,"1,100",-
25-Mar-22,TCL,Trans-Century Plc,1,1.66,1.1,1.1,1.1,1.09,0.01,0.92%,"10,000",-
25-Mar-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.5,7.7,7.56,7.64,-0.08,1.05%,"8,300",-
25-Mar-22,BOC,BOC Kenya Plc,61,98,80,80,80,80,-,-,-,-
25-Mar-22,BAT,British American Tobacco Kenya Plc,420,512,490.25,500,491,490,1,0.20%,"4,500",-
25-Mar-22,CARB,Carbacid Investments Plc,10,13.5,11.35,11.5,11.45,11.35,0.1,0.88%,"10,300",-
25-Mar-22,EABL,East African Breweries Ltd,143.5,194,149,150,149.75,149,0.75,0.50%,"182,300",-
25-Mar-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.24,1.24,1.24,1.2,0.04,3.33%,100,-
25-Mar-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
25-Mar-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
25-Mar-22,UNGA,Unga Group Ltd,26.1,36.4,27,27,27,27,-,-,-,-
